But I really wanna know if you're with someone new (it solo, solo, everybody). Since you been gone.	1
I've been dancing on my own. There's boys up in my zone. But they can't turn me on.	1
'Cause baby, you're the only one I'm coming for. I can't take no more, no more, no more.	1
I wanna fuck woop, woop woop, but I'm broken hearted. Cry but I like to party.	1
Touch but I got nobody. Here on my own. I wanna fuck woop, woop woop, but I'm broken hearted.	1
Cry since the day we parted. Touch but I got nobody. So I do it solo. This solo, solo, everybody.	1
This solo, everybody. This solo, solo, everybody. I do it solo. This solo, solo, everybody.	1
This solo, everybody. This solo, solo, everybody. So do it solo. Can't do it solo.	1
I wanna fuck woop, woop woop, but I'm broken hearted. Cry but I like to party.	1
Touch but I got nobody. Here on my own (here on my own).	1
I wanna fuck woop, woop woop, but I'm broken hearted. Cry since the day we parted.	1
Touch but I got nobody. So I do it solo. This solo, solo, everybody. This solo, everybody.	1
This solo, solo, everybody. I do it solo. This solo, solo, everybody. This solo, everybody.	1
Two hungry hearts. a city divided. Pulled in the dark. so strong it was violent.	3
Yeah, it was you and me. you and me. against the world. It was. you and me. you and me.	3
against the world. Don't you worry, baby, there's a fire for us.	3
No, we're not going down in a blackout. And if the stars above me. crumble into dust.	3
No, we're not going down in a blackout. System's down. the system's down.	3
But we made light in a blackout. Oh no, no, no. the waves on the wire. Streets growing cold, cold.	3
But we burn, burn brighter. Cause it's like. you and me. you and me. against the world. It's like.	3
you and me. you and me. against the world. Don't you worry, baby. there's a fire for us.	3
No, we're not going down in a blackout. And if the stars above me. crumble into dust.	3
No, we're not going down in a blackout. We made light in a, in a....	3
Going down, going down in a blackout. In a, in a.... Don't you worry, baby. there's a fire for us.	3
No, we're not going down in a blackout. And if the stars above me. they crumble into dust.	3
I've been reading books of old. The legends and the myths. Achilles and his gold.	3
Hercules and his gifts. Spiderman's control. And Batman with his fists.	3
And clearly I don't see myself upon that list. But she said, where'd you wanna go?.	3
How much you wanna risk?. I'm not looking for somebody. With some superhuman gifts. Some superhero.	3
Some fairytale bliss. Just something I can turn to. Somebody I can kiss.	3
I want something just like this. Doo-doo-doo, doo-doo-doo. Doo-doo-doo, doo-doo-doo.	3
Doo-doo-doo, doo-doo-doo. Oh, I want something just like this. Doo-doo-doo, doo-doo-doo.	3
Doo-doo-doo, doo-doo-doo. Doo-doo-doo, doo-doo-doo. Oh, I want something just like this.	3
I want something just like this. I've been reading books of old. The legends and the myths.	3
The testaments they told. The moon and its eclipse. And Superman unrolls. A suit before he lifts.	3
But I'm not the kind of person that it fits. She said, where'd you wanna go?.	3
How much you wanna risk?. I'm not looking for somebody. With some superhuman gifts. Some superhero.	3
Some fairytale bliss. Just something I can turn to. Somebody I can miss.	3
I want something just like this. I want something just like this. I want something just like this.	3
Doo-doo-doo, doo-doo-doo. Doo-doo-doo, doo-doo-doo. Doo-doo-doo, doo-doo-doo.	3
Oh, I want something just like this. Doo-doo-doo, doo-doo. Doo-doo-doo, doo-doo-doo.	3
Doo-doo-doo, doo-doo-doo. Where'd you wanna go?. How much you wanna risk?.	3
I'm not looking for somebody. With some superhuman gifts. Some superhero. Some fairytale bliss.	3
Just something I can turn to. Somebody I can kiss. I want something just like this.	3
Oh, I want something just like this. Oh, I want something just like this.	3
Runnin into you. Opened up my eyes. Everything i knew. Was a compromise. And now there's more.	0,3
To life and love. I want the flow. Tonight I'm yours. I wanna be dancing.	0,3
I wanna feel your rollercoaster ride. I wanna be dancing. I wanna feel your beat on overdrive.	0,3
Falling into you. Opened up my eyes. Changing point of view. Made me realise. And now there's more.	0,3
To life and love. I want the flow. Tonight I'm yours. I wanna be dancing.	0,3
I wanna feel your rollercoaster ride. I wanna be dancing. I wanna feel your beat on overdrive.	0,3
Ice cold, heart is like a cool box. So grab another lite beer, baby.	1
Inhale, breathing's getting harder. OD on you again. Late night, sun is getting higher.	1
Red, white, I'm feelin' blue, baby. Bloodshot, head's a little lighter. OD on you again. .	1
We're all livin' in the gutter. Some of us are lookin' at the stars.	1
Live fast, leave a pretty body. Lay it next to me. . I wanna know, I wanna know.	1
If this life will be the death of me, baby. Know, I gotta know, is this love?.	1
I wanna know, I wanna know. If this life will be the death of me, baby.	1
Know, I gotta know, is this love?. . Tongue-tied, speakin' so softly. Come a little closer to me.	1
Late night in the back of the taxi. I think that I love you. Nothing like the sun in California.	1
It burns through the skin and. Deep breath, you know I tried to warn you. OD on me again.	1
We're all looking at the gutter. But some of us are livin' with the stars.	1
Live fast, leave a pretty body. I'll lay it next to you. . I wanna know, I wanna know.	1
If this life will be the death of me, baby. Know, I gotta know, is this love?.	1
I wanna know, I wanna know. If this life will be the death of me, baby.	1
Know, I gotta know, is this love?. Is this love?. . Are you alive or are you just livin'?.	1
Cause some of us are lookin' at the stars. Are you alive or are you just livin'?.	1
Layin' next to me. . I wanna know, I wanna know. If this life will be the death of me, baby.	1
Know, I gotta know, is this love?. I wanna know, I wanna know.	1
If this life will be the death of me, baby. Know, I gotta know, is this love?. Is this love?.	1
You ruined my life. What you said in your message that night. left me broken and bruised.	1
but now i know that you were wrong. You left me in shame. couldn't even take a look at your name.	1
couldn't look at my phone. but now I know that you were wrong. So now I'm done, done, done.	1
Oh I'm done with all your shit. So now I'm done, done, done. I'm starting to forget.	1
So now I'm done, done, done. Now I'm going, I'm gone.	1
Thought you broke me down, I came back ten times stronger, yeah.	1
you thought you broke me down, I came back ten times stronger. I'm done!.	1
Thought you broke me down, I came back ten times stronger. I'm done!. You killed me so deep.	1
What you said holding me in my sleep. Left me dazed and confused.	1
But now I know that you were wrong. You left me a mess. tried to hurt almost killed me with stress.	1
but I finally confessed. and now I know that you were wrong. You were wrong!.	1
So now I'm done, done, done. Oh I'm done with all your shit. So now I'm done, done, done.	1
I'm starting to forget. Done, done, done. Now I'm going, I'm gone.	1
Thought you broke me down, I came back ten times stronger, yeah. Now I'm done, done, done.	1
Walking round with my head down. But I can't hide with these high heels on.	1
Downtown in a thick crowd. But it's just you that my mind is on.	1
Dressed up, got my heart messed up. You got yours and I got mine. It's unfair that I still care.	1
And I wonder where you are tonight. Thinking it could be different. But maybe we missed it yeah.	1
Thinking it could be different. It could, it could. It should've been us.	1
Shoulda been a fire, shoulda been the perfect storm. It should've been us.	1
Coulda been the real thing. Now we'll never know for sure, ooh.	1
We were crazy, but amazing, baby we both know. It should've been us, us.	1
It, it, it should've been us. Back and forth like a tug of war.	1
What's it all for, do I want it back. I still got a little flame for ya.	1
Even though you drove me mad. Now and then, I pretend. That it's you when I close my eyes.	1
You got yours, I got mine. But I wonder where you are tonight. It should've been us.	1
Shoulda been a fire, shoulda been the perfect storm. It should've been us.	1
Coulda been the real thing. Now we'll never know for sure, ooh.	1
We were crazy, but amazing, baby we both know. It should've been us, us.	1
It, it, it should've been us. Oh oh, oh oh. It should've been us, yeah. Oh oh, oh oh, oh oh oh.	1
Oh oh, oh oh. It should've been us. It, it, it should've been us. Oh oh, oh oh, oh oh oh oh.	1
Oh oh, oh oh, oh oh oh. Oh oh, oh oh, oh oh oh oh. Oh oh, oh oh, oh oh oh.	1
Thinking it could be different. But maybe we missed it. Thinking it could be different.	1
It could, it could. It should've been us. Shoulda been a fire, shoulda been the perfect storm.	1
It should've been us. Coulda been the real thing. Now we'll never know for sure, ooh.	1
We were crazy, but amazing, baby we both know. It should've been us, us.	1
It, it, it should've been us. Oh oh, oh oh. It should've been us, yeah. Oh oh, oh oh, oh oh oh.	1
Oh oh, oh oh. It should've been us. It, it, it should've been us. Oh oh, oh oh.	1
It should've been us. Oh oh, oh oh. You know it should've been us. Oh oh, oh oh.	1
Dancin' is what to do,. Dancin's when I think of you,. Dancin's what clears my soul,.	0
Dancin's what makes me whole. Dancin' is what to do. Dancin's when I think of you.	0
Dancin's what clears my soul. Dancin's what makes me whole. Dancing, dancing, dancing.	0
Dancin' is what to do. All the time, oh baby, all the time. Dancing, dancing, dancing.	0
Dancin' is what to do. Dancin's when I think of you. Dancin's what clears my soul.	0
Dancin's what makes me whole. Dancin' is what to do. Dancin's when I think of you.	0
Dancin's what clears my soul. Dancin's what makes me whole. Dancing, dancing, dancing.	0
Dancin' is what to do. Dancin's when I think of you. Dancin's what clears my soul.	0
Dancin's what makes me whole. Dancin' is what to do, what to do, do do do. Dancin' is what to do.	0
When you let go, you let go, you let go. You don't know how . You don't know how.	3
Hey melody. Every night you play me something sweet. And when I'm down, you always change the key.	0
I need you now, my heart has lost the beat. And I'm counting on your love, hey melody.	0
We both could use a reason just to smile. So let me be your harmony tonight.	0
Every note you hit cuts into me. So let me hear your love, sing. So let me hear your love, sing.	0
Let me hear your love, sing. So let me hear your love, sing. Let me hear your love, sing.	0
Hey melody. Every night you play me something sweet. And when I'm down, you always change the key.	0
I need you now, my heart has lost the beat. And I'm counting on your love, hey melody.	0
We both could use a reason just to smile. So let me be your harmony tonight.	0
Every note you hit cuts into me. So let me hear your love, sing. So let me hear your love, sing.	0
Decisions as I go, to anywhere I flow. Sometimes I believe, at times where I should know.	3
I can fly high, I can go low. Today I got a million, tomorrow, I don't know.	3
Decisions as I go, to anywhere I flow. Sometimes I believe, at times where I should know.	3
I can fly high, I can go low. Today I got a million, tomorrow, I don't know.	3
Stop crying like you're home and think about the show.	3
We're all playing the same game, laying down alone. We're unknown and wrong, special when I come.	3
Hate will make you cautious, love will make you glow. Make me feel the warm, make me feel the cold.	3
It's written in our story, it's written on the walls. This is our call, we rise and we fall.	3
Dancin' in the moonlight, don't we have it all?. Decisions as I go, to anywhere I flow.	3
Sometimes I believe, at times where I should know. I can fly high, I can go low.	3
Today I got a million, tomorrow, I don't know. Make me feel the warm, make me feel the cold.	3
It's written in our story, it's written on the walls. This is our call, we rise and we fall.	3
Love and trust, go together. My love, is flammable in anger. You tell me that you love me.	3
You tell me that you love me. I believe it. You tell me that you love me.	3
You tell me that you love me. I believe it. I believe it. You tell me that you love me.	3
I believe it. Love and trust, go together. My love, is flammable in anger.	3
You tell me that you love me. You tell me that you love me. I believe it.	3
My love, is flammable in anger. You tell me that you love me. You tell me that you love me.	3
that you love me. that you love me. that you love me. I believe it. You tell me that you love me.	3
I believe it. You tell me that you love me. You tell me that you love me. that you love me.	3
Everybody needs a little room to make mistakes. You don't have to be so perfect.	3
You can go at your own pace. Just show me the real you. So that I can feel you.	3
I promise I won't let you down. Just show me the real you. So that I can feel you.	3
I promise I won't let you down. Let me carry you home. Let me carry you home.	3
When you're tired and you're weary. And you have no strength to go on. Let me carry you home.	3
Let me carry you home. When there's no one to turn to. And all you've had faith in is gone.	3
Let me carry you home. Let me carry you home. Let me carry you home.	3
Everyone deserves a little precious time. To stumble 'til they find a little piece of mind.	3
Just show me the real you. So that I can feel you. I promise I won't let you down.	3
Just show me the real you. So that I can feel you. I promise I won't let you down.	3
Let me carry you home. Let me carry you home. When you're tired and you're weary.	3
And you have no strength to go on. Let me carry you home. Let me carry you home.	3
When there's no one to turn to. And all you've had faith in is gone. Let me carry you home.	3
Let me carry you home. Let me carry you home. Let me carry you home.	3
Stand up like a solider baby. Yeah, I know you built like that. Gun it like a holster baby.	3
Show dem say you wicked like that. We live where the war is raging. Chasing our crazy dreams.	3
Hoping that the bridge won't cave in. Tonight we let it all go free.	3
Gimme the ting and make me rock in a dance. Gimme the ting and make me rock in a dance.	3
Mash it up, hot step in a dance. Gimme the ting and make me rock, rock, rock, rock.	3
Gimme the ting and make me rock in a dance. Gimme the ting and make me rock in a dance.	3
Mash it up, hot step in a dance. Gimme the ting and make me. Light it up. Light it up. Light it up.	3
(Light it up, light it up). Show them you're flames to the fire.	3
It's written like your name on a flyer. They wanna tame your desire.	3
But you light it up now your aims getting higher. I dey wait for messiah.	3
But until that day I'm a rise up high. I put my light in the air. I wanna see everywhere.	3
1 by 1 let me see you. 2 by 2 for the sequel. 3 by 3 for my people.	3
(I know say I'm bound to be next like my neighbour, ye). 1 by 1 let me see you.	3
2 by 2 for the sequel. 3 by 3 for my people. (1, 2, 3, everybody go!). Light it up.	3
Light it up, light it up. Light it up. (Light it up). 1 by 1 let me see you. 2 by 2 for the sequel.	3
3 by 3 for my people. (I know say I'm bound to be next like my neighbour, yeah).	3
1 by 1 let me see you. 2 by 2 for the sequel. 3 by 3 for my people.	3
Set it, set it, set it, set it, set it... ablaze. Set it ablaze like a candle wick.	3
Yeah!. Double-U and Double-U. Hardwell. Lil' Jon. Everybody. I can feel it, tonight.	3
Imma get lit, tonight. We're gon' show our ass, tonight. I hope I remember, tonight. Tonight.	3
Bring yourself and live tonight!. Yeah!. Bring yourself and live tonight!. I can feel it, tonight.	3
Imma get lit, tonight. We're gon' show our ass, tonight. I hope I remember, tonight. Tonight.	3
Ease my mind, with a little conversation. Left me high on our past time.	1
Maybe if I use my imagination. Then I would be your love, you'd be mine.	1
You know, I know, that we're both here all alone. Take my broken heart now and pull me close.	1
You can take her place tonight. I need somebody in the morning. Somebody to hold me tight.	1
You don't even have to meet her. And you can take her place tonight.	1
Don't even have to talk in the morning. Though I know that ain't right.	1
But you can take her place tonight. You can take her place tonight. I need somebody in the morning.	1
Somebody to hold me tight. You don't even have to meet her. And you can take her place tonight.	1
Don't even have to talk in the morning. Though I know that ain't right.	1
But you can take her place tonight. I close my eyes, need your sweet distraction.	1
It's been a long time and we're out here on the line.	1
Doesn't need to be right, I need to fight the attraction.	1
I just need you to steal my heart away from my mind.	1
Hope you know, I know, why we're both here all alone.	1
But take my broken heart now and pull me close. You can take her place tonight.	1
I need somebody in the morning. Somebody to hold me tight. You don't even have to meet her.	1
And you can take her place tonight. Don't even have to talk in the morning.	1
Though I know that ain't right. But you can take her place tonight. You can take her place tonight.	1
I need somebody in the morning. Somebody to hold me tight. You don't even have to meet her.	1
And you can take her place tonight. Don't even have to talk in the morning.	1
Though I know that ain't right. But you can take her place tonight.	1
Damn you look good, yeah, you know that I want you. It's nothing personal, might never call you.	1
'Cause I have some issues and I gotta warn you. But I don't gotta lie, know that ain't right.	1
You can take her place tonight. I need somebody in the morning. Somebody to hold me tight.	1
You don't even have to meet her. And you can take her place tonight.	1
Don't even have to talk in the morning. Though I know that ain't right.	1
But you can take her place tonight. You can take her place tonight. I need somebody in the morning.	1
Somebody to hold me tight. You don't even have to meet her. And you can take her place tonight.	1
Don't even have to talk in the morning. Though I know that ain't right.	1
We love house music. We love house music. We love house music. We love house music.	3
We love house music. We love house music. We love house music. We love house music.	3
We love house music. We love house music. We love house music. We love house music. House music.	3
House music. Music, music, music, music.... We love house music. We love house music.	3
We love house music. We love house music. We love house music. We love house music.	3
We love house music. We love house music. We love house music. We love house music. House music.	3
As you came into my life. I knew I would be your wife. the choice I had I couldn't.	0
make when I leave remember that. I'll be back again. I'll be back again. Search of heart.	0
kiss of faith through your arms will dissapate. carry me through the haze.	0
when you fall, you're the one. Always on my mind. All the loss and all the pain.	0
I move in no time to waste. Hold on baby. I'm Almost Home. I'm Almost Home. I'm Almost Home.	0
I said.Hold On baby. I'm Almost Home. I'm Almost Home. I'm Almost Home. Will you call for me.	0
Will you wait and see. What you mean to me. I said hold on love. Will you call for me.	0
Will you wait and see. What you mean to me. I said hold on hold on.	0
oh... oh... hold on hold on oh... oh... hold on hold on oh... oh... hold on hold on.	0
As she cry till the night. Promises of a light. From the your voice hear my name.	0
echoing feel the way. I'll be back again, I'll be back again. Hands of God like a bear.	0
Song of love kiss of tear. Free of words free of mind. And we go for by them side.	0
Always on my mind, Always on my mind. All the lost and all the pain. Open arms away.	0
Hold on baby I'm almost home. I'm almost home, I'm almost home. You said.	0
Hold on baby I'm almost home. I'm almost home, I'm almost home. Will you call for me.	0
Will you wait and see. What you mean to me. I said hold on love. Will you call for me.	0
Will you wait and see. What you mean to me. I said hold on, hold on. oh... oh... Hold on hold on.	0
oh... oh... hold on hold on. oh... oh... hold on hold on. (Hold on baby). (Hold on baby).	0
All or nothing. You know what you're doing, but the clock is ticking.	0
Give it your best and then you're onto something. And keeps on getting closer, closer.	0
All or nothing. Everything's silent and your head just sweating.	0
So you're not sure exactly where you're heading. You know it's getting closer, closer.	0
If you go all in, you got a lot to lose, my friend. All or nothing.	0
If you say all in, you don't get to choose again. All or nothing. All or nothing.	0
Take a step forward and you know she's looking. Take a deep breath before you make it happen.	0
Keeps on getting closer, closer. If you go all in, you got a lot to lose, my friend.	0
All or nothing. If you say all in, you don't get to choose again. All or nothing. All or nothing.	0
If you go all in, you got a lot to lose, my friend. All or nothing.	0
If you say all in, you don't get to choose again. All or nothing.	0
If you go all in, you got a lot to lose, my friend. All or nothing.	0
I know you're hurting and its all too much.	3
I see it in you when you feel my touch I know that hes been falling off your mind.	3
And im hoping i can fill the space inside. And i wish i met you months ago, months ago.	3
so i could tell you what you need to know, need to know.	3
All this time that you've been on my mind, on my mind.	3
been wishing i had you by my side, by my side. And you know if we come crashing down.	3
no i wont mind it when we hit the ground. because i know that you and i would make it through.	3
Oh my love. I'd fallen for you long before. You ever said a word to me.	3
And now I see, I need you more. Oh my love. When I had you in my hands to hold.	3
Your lips went inside my heart. And down my spine and left a hole. So I need you.	3
More than anybody else. Oh I need you. Oh and I need you now. So I need you.	3
More than anybody else. Oh I need you. Oh and I need you now. Oh my love.	3
When you looked into my eyes. When you threw your arms around me. Oh you know you changed my life.	3
Oh my love. When you whispered in my ear. It felt like an age reversed.	3
And washed away all of my years. So I need you. More than anybody else. Oh I need you.	3
Looking down from the ledge on you and me. Hope you know how to catch I'm tumbling.	0,3
And now my heart's in your hand. That means you've gotten the chance to not break me....	0,3
Because if anyone can. You can. You can. Catch me cause I'm falling in love. If anyone can.	0,3
You can. You can. Catch me cause I'm falling in love. Ooohh.... I.... I think I'm falling. I....	0,3
I think I'm falling. I.... I think I'm falling. Catch me cause I'm falling in love. Ooh....	0,3
You got me falling so catch me if you can (×3). Come on, come on....	0,3
Are you still in the race, you better. Come on, come on....	0,3
Cause I know you like the chase, you better. Pick up the pace oh yeah yeah. Don't make me wait.	0,3
Yeah. Come on, come on.... Because if anyone can. You can. You can.	0,3
Catch me cause I'm falling in love. If anyone can. You can. You can.	0,3
Catch me cause I'm falling in love. Ooohh.... I.... I think I'm falling. I.... I think I'm falling.	0,3
I.... I think I'm falling. Catch me cause I'm falling in love. Ooh....	0,3
You got me falling so catch me if you can (×3). I.... I think I'm falling. I....	0,3
If you want me too. We can do it all night. No one else will do. Like it was the first time.	0,3
You, got me feeling something, it's true. You. You, get me feeling more than I knew. You.	0,3
If you want me too. We can do it all night, like it was the first time. No one else will do.	0,3
We can do it all night, like it was the first time. You, got me feeling something, it's true. You.	0,3
You, get me feeling more than I knew. We can do it all night, like it was the first time.	0,3
Like it was the first time. We can do it all night. Like it was the first time. If you want me too.	0,3
We can do it all night. No one else will do. Like it was the first time.	0,3
You, got me feeling something, it's true. You. You, get me feeling more than I knew.	0,3
We can do it all night, like it was the first time. Like it was the first time.	0,3
We can do it all night, like it was the first time. You, got me feeling something, it's true. You.	0,3
If you want me too. We can do it all night, like it was the first time. No one else will do.	0,3
We can do it all night, like it was the first time. Like it was the first time.	0,3
We can do it all night, like it was the first time. No one else will do.	0,3
Babe, don't make a sound. 2 A.M. love gotta keep it down (keep it down).	0
Don't wait around for a signal now. Gimme some verbs I ain't talkin' nouns (I'm naughty).	0
You want a ride in the six. You want a dine in the six (dine in the six). when I lean for the kiss.	0
You said I'll probably send you some pics. And I'm like.	0
Hell nah, been waitin' too long (I've been waitin').	0
Hell nah, I want that crew love (don't leave, baby).	0
Hell nah, been waitin' too long (I've been waitin'). Hell nah, I want that crew love.	0
Body on my, losin' all my innocence, yeah. Body on my, grindin' on my innocence, yeah.	0
Body on my, losin' all my innocence, yeah. Body on my, grindin' on my innocence, yeah.	0
Body on my, losin' all my innocence, yeah. Body on my, grindin' on my innocence, yeah.	0
Body on my, losin' all my innocence, yeah. Body on my, grindin' on my innocence, yeah.	0
On my, on my, on my, on my 'cence, yeah. On my, on my, on my, on my 'cence, yeah.	0
On my, on my, on my, on my 'cence, yeah. On my, on my, on my, on my 'cence, yeah.	0
Babe, just hit the pedal. If things goin' wrong it's just incidental. My bad, never got the memo.	0
But you never have fun while you're in the limo, yeah. You wanna ride in the six.	0
You wanna dine in the six (dine in the six). When I lean for the kiss.	0
You said I'll probably send you some pics. And I'm like.	0
Hell nah, been waitin' too long (I've been waitin').	0
Hell nah, I want that crew love (don't leave, baby).	0
Hell nah, been waitin' too long (I've been waitin'). Hell nah, I want that crew love.	0
Body on my, losin' all my innocence, yeah. Body on my, grindin' on my innocence, yeah.	0
Body on my, losin' all my innocence, yeah. Body on my, grindin' on my innocence, yeah.	0
Body on my, losin' all my innocence, yeah. Body on my, grindin' on my innocence, yeah.	0
On my, on my, on my, on my 'cence, yeah. On my, on my, on my, on my 'cence, yeah.	0
Light 'em up, light 'em up. Tell me where you are, tell me where you are.	1
Summer nights, bright lights. And the shootin' stars, they break my heart.	1
